2021/04/30 06:43:24 [INFO] Rancher version 2c96076f4 (2c96076f4) is starting
2021/04/30 06:43:24 [INFO] Rancher arguments {ACMEDomains:[] AddLocal:true Embedded:false BindHost: HTTPListenPort:80 HTTPSListenPort:443 K8sMode:auto Debug:false Trace:false NoCACerts:false AuditLogPath:/var/log/auditlog/rancher-api-audit.log AuditLogMaxage:10 AuditLogMaxsize:100 AuditLogMaxbackup:10 AuditLevel:0 Agent:false Features:}
2021/04/30 06:43:24 [INFO] Listening on /tmp/log.sock
2021/04/30 06:43:24 [INFO] Running etcd --data-dir=management-state/etcd --heartbeat-interval=500 --election-timeout=5000
2021/04/30 06:43:29 [INFO] Waiting for k3s to start
2021/04/30 06:43:30 [INFO] Waiting for k3s to start
2021/04/30 06:43:31 [INFO] Waiting for k3s to start
2021/04/30 06:43:32 [INFO] Waiting for k3s to start
2021/04/30 06:43:33 [INFO] Waiting for k3s to start
2021/04/30 06:43:34 [INFO] Waiting for k3s to start
2021/04/30 06:43:35 [INFO] Waiting for k3s to start
2021/04/30 06:43:36 [INFO] Updating CRD settings.management.cattle.io
2021/04/30 06:43:36 [INFO] Updating CRD preferences.management.cattle.io
2021/04/30 06:43:36 [INFO] Updating CRD features.management.cattle.io
2021/04/30 06:43:36 [INFO] Creating CRD clusterrepos.catalog.cattle.io
2021/04/30 06:43:36 [INFO] Creating CRD operations.catalog.cattle.io
2021/04/30 06:43:36 [INFO] Creating CRD apps.catalog.cattle.io
2021/04/30 06:43:36 [INFO] Waiting for CRD apps.catalog.cattle.io to become available
2021/04/30 06:43:37 [INFO] Done waiting for CRD apps.catalog.cattle.io to become available
2021/04/30 06:43:37 [INFO] rate limit for login http request: 1.000000/s
2021/04/30 06:43:37 [INFO] Auth limit cooldown period for login http request: 20s
2021/04/30 06:43:38 [INFO] Starting API controllers
2021/04/30 06:45:25 [INFO] APIVersion apiextensions.k8s.io/v1beta1 Kind CustomResourceDefinition
2021/04/30 06:45:25 [INFO] APIVersion scheduling.k8s.io/v1 Kind PriorityClass
2021/04/30 06:45:25 [INFO] APIVersion scheduling.k8s.io/v1beta1 Kind PriorityClass
2021/04/30 06:45:25 [INFO] APIVersion coordination.k8s.io/v1 Kind Lease
2021/04/30 06:45:25 [INFO] APIVersion coordination.k8s.io/v1beta1 Kind Lease
2021/04/30 06:45:25 [INFO] APIVersion node.k8s.io/v1beta1 Kind RuntimeClass
2021/04/30 06:45:25 [INFO] APIVersion discovery.k8s.io/v1beta1 Kind EndpointSlice
2021/04/30 06:45:25 [INFO] APIVersion catalog.cattle.io/v1 Kind ClusterRepo
2021/04/30 06:45:25 [INFO] APIVersion catalog.cattle.io/v1 Kind Operation
2021/04/30 06:45:25 [INFO] APIVersion catalog.cattle.io/v1 Kind App
2021/04/30 06:45:25 [INFO] APIVersion cis.f5.com/v1 Kind ExternalDNS
2021/04/30 06:45:25 [INFO] APIVersion cis.f5.com/v1 Kind TransportServer
2021/04/30 06:45:25 [INFO] APIVersion cis.f5.com/v1 Kind VirtualServer
2021/04/30 06:45:25 [INFO] APIVersion cis.f5.com/v1 Kind TLSProfile
2021/04/30 06:45:25 [INFO] APIVersion helm.cattle.io/v1 Kind HelmChart
2021/04/30 06:45:25 [INFO] APIVersion k3s.cattle.io/v1 Kind Addon
2021/04/30 06:45:25 [INFO] APIVersion monitoring.coreos.com/v1 Kind PrometheusRule
2021/04/30 06:45:25 [INFO] APIVersion monitoring.coreos.com/v1 Kind ServiceMonitor
2021/04/30 06:45:25 [INFO] APIVersion monitoring.coreos.com/v1 Kind Alertmanager
2021/04/30 06:45:25 [INFO] APIVersion monitoring.coreos.com/v1 Kind Prometheus
2021/04/30 06:45:25 [INFO] APIVersion rancher.cattle.io/v1 Kind RoleTemplateBinding
2021/04/30 06:45:25 [INFO] APIVersion rancher.cattle.io/v1 Kind Project
2021/04/30 06:45:25 [INFO] APIVersion rancher.cattle.io/v1 Kind RoleTemplate
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind CisBenchmarkVersion
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind ComposeConfig
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind ClusterMonitorGraph
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind Project
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind Notifier
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind RkeK8sSystemImage
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind FleetWorkspace
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind ClusterScan
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind NodeTemplate
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind ClusterTemplateRevision
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind Template
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind Feature
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind GroupMember
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind User
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind GlobalDnsProvider
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind GlobalRole
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind ProjectAlertRule
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind DynamicSchema
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind Token
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind Group
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind ProjectAlertGroup
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind MultiClusterAppRevision
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind Setting
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind CisConfig
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind ClusterTemplate
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind ProjectAlert
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind Node
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind ClusterRegistrationToken
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind EtcdBackup
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind CatalogTemplate
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind ClusterCatalog
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind GlobalRoleBinding
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind ProjectMonitorGraph
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind Cluster
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind RkeK8sServiceOption
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind Catalog
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind ClusterAlertRule
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind RkeAddon
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind SamlToken
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind ProjectRoleTemplateBinding
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind ProjectCatalog
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind TemplateContent
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind NodePool
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind ProjectLogging
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind TemplateVersion
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind CatalogTemplateVersion
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind NodeDriver
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind RoleTemplate
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind ClusterAlert
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind PodSecurityPolicyTemplateProjectBinding
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind ClusterAlertGroup
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind UserAttribute
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind ClusterLogging
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind Preference
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind MultiClusterApp
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind PodSecurityPolicyTemplate
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind MonitorMetric
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind GlobalDns
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind ProjectNetworkPolicy
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind NotificationTemplate
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind ClusterRoleTemplateBinding
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind KontainerDriver
2021/04/30 06:45:25 [INFO] APIVersion management.cattle.io/v3 Kind AuthConfig
2021/04/30 06:45:25 [INFO] APIVersion mgt.pandaria.io/v3 Kind SensitiveFilter
2021/04/30 06:45:25 [INFO] APIVersion project.cattle.io/v3 Kind PipelineExecution
2021/04/30 06:45:25 [INFO] APIVersion project.cattle.io/v3 Kind PipelineSetting
2021/04/30 06:45:25 [INFO] APIVersion project.cattle.io/v3 Kind SourceCodeRepository
2021/04/30 06:45:25 [INFO] APIVersion project.cattle.io/v3 Kind Pipeline
2021/04/30 06:45:25 [INFO] APIVersion project.cattle.io/v3 Kind SourceCodeCredential
2021/04/30 06:45:25 [INFO] APIVersion project.cattle.io/v3 Kind App
2021/04/30 06:45:25 [INFO] APIVersion project.cattle.io/v3 Kind AppRevision
2021/04/30 06:45:25 [INFO] APIVersion project.cattle.io/v3 Kind SourceCodeProviderConfig
2021/04/30 06:45:25 [INFO] Watching metadata for rancher.cattle.io/v1, Kind=RoleTemplate
2021/04/30 06:45:25 [INFO] Watching metadata for rancher.cattle.io/v1, Kind=Project
2021/04/30 06:45:25 [INFO] Watching metadata for rancher.cattle.io/v1, Kind=RoleTemplateBinding
2021/04/30 06:45:26 [INFO] Refreshing all schemas
2021/04/30 06:45:26 [INFO] Refreshing all schemas
2021/04/30 06:45:26 [INFO] APIVersion /v1 Kind Binding
2021/04/30 06:45:26 [INFO] APIVersion /v1 Kind ComponentStatus
2021/04/30 06:45:26 [INFO] APIVersion /v1 Kind ConfigMap
2021/04/30 06:45:26 [INFO] APIVersion /v1 Kind Endpoints
2021/04/30 06:45:26 [INFO] APIVersion /v1 Kind Event
2021/04/30 06:45:26 [INFO] APIVersion /v1 Kind LimitRange
2021/04/30 06:45:26 [INFO] APIVersion /v1 Kind Namespace
2021/04/30 06:45:26 [INFO] APIVersion /v1 Kind Node
2021/04/30 06:45:26 [INFO] APIVersion /v1 Kind PersistentVolumeClaim
2021/04/30 06:45:26 [INFO] APIVersion /v1 Kind PersistentVolume
2021/04/30 06:45:26 [INFO] APIVersion /v1 Kind Pod
2021/04/30 06:45:26 [INFO] APIVersion /v1 Kind PodTemplate
2021/04/30 06:45:26 [INFO] APIVersion /v1 Kind ReplicationController
2021/04/30 06:45:26 [INFO] APIVersion /v1 Kind ResourceQuota
2021/04/30 06:45:26 [INFO] APIVersion /v1 Kind Secret
2021/04/30 06:45:26 [INFO] APIVersion /v1 Kind ServiceAccount
2021/04/30 06:45:26 [INFO] APIVersion /v1 Kind Service
2021/04/30 06:45:26 [INFO] APIVersion apiregistration.k8s.io/v1 Kind APIService
2021/04/30 06:45:26 [INFO] APIVersion apiregistration.k8s.io/v1beta1 Kind APIService
2021/04/30 06:45:26 [INFO] APIVersion extensions/v1beta1 Kind Ingress
2021/04/30 06:45:26 [INFO] APIVersion apps/v1 Kind ControllerRevision
2021/04/30 06:45:26 [INFO] APIVersion apps/v1 Kind DaemonSet
2021/04/30 06:45:26 [INFO] APIVersion apps/v1 Kind Deployment
2021/04/30 06:45:26 [INFO] APIVersion apps/v1 Kind ReplicaSet
2021/04/30 06:45:26 [INFO] APIVersion apps/v1 Kind StatefulSet
2021/04/30 06:45:26 [INFO] APIVersion events.k8s.io/v1beta1 Kind Event
2021/04/30 06:45:26 [INFO] APIVersion authentication.k8s.io/v1 Kind TokenReview
2021/04/30 06:45:26 [INFO] APIVersion authentication.k8s.io/v1beta1 Kind TokenReview
2021/04/30 06:45:26 [INFO] APIVersion authorization.k8s.io/v1 Kind LocalSubjectAccessReview
2021/04/30 06:45:26 [INFO] APIVersion authorization.k8s.io/v1 Kind SelfSubjectAccessReview
2021/04/30 06:45:26 [INFO] APIVersion authorization.k8s.io/v1 Kind SelfSubjectRulesReview
2021/04/30 06:45:26 [INFO] APIVersion authorization.k8s.io/v1 Kind SubjectAccessReview
2021/04/30 06:45:26 [INFO] APIVersion authorization.k8s.io/v1beta1 Kind LocalSubjectAccessReview
2021/04/30 06:45:26 [INFO] APIVersion authorization.k8s.io/v1beta1 Kind SelfSubjectAccessReview
2021/04/30 06:45:26 [INFO] APIVersion authorization.k8s.io/v1beta1 Kind SelfSubjectRulesReview
2021/04/30 06:45:26 [INFO] APIVersion authorization.k8s.io/v1beta1 Kind SubjectAccessReview
2021/04/30 06:45:26 [INFO] APIVersion autoscaling/v1 Kind HorizontalPodAutoscaler
2021/04/30 06:45:26 [INFO] APIVersion autoscaling/v2beta1 Kind HorizontalPodAutoscaler
2021/04/30 06:45:26 [INFO] APIVersion autoscaling/v2beta2 Kind HorizontalPodAutoscaler
2021/04/30 06:45:26 [INFO] APIVersion batch/v1 Kind Job
2021/04/30 06:45:26 [INFO] APIVersion batch/v1beta1 Kind CronJob
2021/04/30 06:45:26 [INFO] APIVersion certificates.k8s.io/v1beta1 Kind CertificateSigningRequest
2021/04/30 06:45:26 [INFO] APIVersion networking.k8s.io/v1 Kind NetworkPolicy
2021/04/30 06:45:26 [INFO] APIVersion networking.k8s.io/v1beta1 Kind IngressClass
2021/04/30 06:45:26 [INFO] APIVersion networking.k8s.io/v1beta1 Kind Ingress
2021/04/30 06:45:26 [INFO] APIVersion policy/v1beta1 Kind PodDisruptionBudget
2021/04/30 06:45:26 [INFO] APIVersion policy/v1beta1 Kind PodSecurityPolicy
2021/04/30 06:45:26 [INFO] APIVersion rbac.authorization.k8s.io/v1 Kind ClusterRoleBinding
2021/04/30 06:45:26 [INFO] APIVersion rbac.authorization.k8s.io/v1 Kind ClusterRole
2021/04/30 06:45:26 [INFO] APIVersion rbac.authorization.k8s.io/v1 Kind RoleBinding
2021/04/30 06:45:26 [INFO] APIVersion rbac.authorization.k8s.io/v1 Kind Role
2021/04/30 06:45:26 [INFO] APIVersion rbac.authorization.k8s.io/v1beta1 Kind ClusterRoleBinding
2021/04/30 06:45:26 [INFO] APIVersion rbac.authorization.k8s.io/v1beta1 Kind ClusterRole
2021/04/30 06:45:26 [INFO] APIVersion rbac.authorization.k8s.io/v1beta1 Kind RoleBinding
2021/04/30 06:45:26 [INFO] APIVersion rbac.authorization.k8s.io/v1beta1 Kind Role
2021/04/30 06:45:26 [INFO] APIVersion storage.k8s.io/v1 Kind CSIDriver
2021/04/30 06:45:26 [INFO] APIVersion storage.k8s.io/v1 Kind CSINode
2021/04/30 06:45:26 [INFO] APIVersion storage.k8s.io/v1 Kind StorageClass
2021/04/30 06:45:26 [INFO] APIVersion storage.k8s.io/v1 Kind VolumeAttachment
2021/04/30 06:45:26 [INFO] APIVersion storage.k8s.io/v1beta1 Kind CSIDriver
2021/04/30 06:45:26 [INFO] APIVersion storage.k8s.io/v1beta1 Kind CSINode
2021/04/30 06:45:26 [INFO] APIVersion storage.k8s.io/v1beta1 Kind StorageClass
2021/04/30 06:45:26 [INFO] APIVersion storage.k8s.io/v1beta1 Kind VolumeAttachment
2021/04/30 06:45:26 [INFO] APIVersion admissionregistration.k8s.io/v1 Kind MutatingWebhookConfiguration
2021/04/30 06:45:26 [INFO] APIVersion admissionregistration.k8s.io/v1 Kind ValidatingWebhookConfiguration
2021/04/30 06:45:26 [INFO] APIVersion admissionregistration.k8s.io/v1beta1 Kind MutatingWebhookConfiguration
2021/04/30 06:45:26 [INFO] APIVersion admissionregistration.k8s.io/v1beta1 Kind ValidatingWebhookConfiguration
2021/04/30 06:45:26 [INFO] APIVersion apiextensions.k8s.io/v1 Kind CustomResourceDefinition
2021/04/30 06:45:26 [INFO] APIVersion apiextensions.k8s.io/v1beta1 Kind CustomResourceDefinition
2021/04/30 06:45:26 [INFO] APIVersion scheduling.k8s.io/v1 Kind PriorityClass
2021/04/30 06:45:26 [INFO] APIVersion scheduling.k8s.io/v1beta1 Kind PriorityClass
2021/04/30 06:45:26 [INFO] APIVersion coordination.k8s.io/v1 Kind Lease
2021/04/30 06:45:26 [INFO] APIVersion coordination.k8s.io/v1beta1 Kind Lease
2021/04/30 06:45:26 [INFO] APIVersion node.k8s.io/v1beta1 Kind RuntimeClass
2021/04/30 06:45:26 [INFO] APIVersion discovery.k8s.io/v1beta1 Kind EndpointSlice
2021/04/30 06:45:26 [INFO] APIVersion catalog.cattle.io/v1 Kind ClusterRepo
2021/04/30 06:45:26 [INFO] APIVersion catalog.cattle.io/v1 Kind Operation
2021/04/30 06:45:26 [INFO] APIVersion catalog.cattle.io/v1 Kind App
2021/04/30 06:45:26 [INFO] APIVersion cis.f5.com/v1 Kind ExternalDNS
2021/04/30 06:45:26 [INFO] APIVersion cis.f5.com/v1 Kind TransportServer
2021/04/30 06:45:26 [INFO] APIVersion cis.f5.com/v1 Kind VirtualServer
2021/04/30 06:45:26 [INFO] APIVersion cis.f5.com/v1 Kind TLSProfile
2021/04/30 06:45:26 [INFO] APIVersion helm.cattle.io/v1 Kind HelmChart
2021/04/30 06:45:26 [INFO] APIVersion k3s.cattle.io/v1 Kind Addon
2021/04/30 06:45:26 [INFO] APIVersion monitoring.coreos.com/v1 Kind PrometheusRule
2021/04/30 06:45:26 [INFO] APIVersion monitoring.coreos.com/v1 Kind ServiceMonitor
2021/04/30 06:45:26 [INFO] APIVersion monitoring.coreos.com/v1 Kind Alertmanager
2021/04/30 06:45:26 [INFO] APIVersion monitoring.coreos.com/v1 Kind Prometheus
2021/04/30 06:45:26 [INFO] APIVersion rancher.cattle.io/v1 Kind RoleTemplateBinding
2021/04/30 06:45:26 [INFO] APIVersion rancher.cattle.io/v1 Kind Cluster
2021/04/30 06:45:26 [INFO] APIVersion rancher.cattle.io/v1 Kind Project
2021/04/30 06:45:26 [INFO] APIVersion rancher.cattle.io/v1 Kind RoleTemplate
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind CisBenchmarkVersion
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind ComposeConfig
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind ClusterMonitorGraph
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind Project
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind Notifier
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind RkeK8sSystemImage
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind FleetWorkspace
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind ClusterScan
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind NodeTemplate
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind ClusterTemplateRevision
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind Template
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind Feature
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind GroupMember
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind User
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind GlobalDnsProvider
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind GlobalRole
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind ProjectAlertRule
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind DynamicSchema
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind Token
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind Group
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind ProjectAlertGroup
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind MultiClusterAppRevision
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind Setting
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind CisConfig
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind ClusterTemplate
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind ProjectAlert
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind Node
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind ClusterRegistrationToken
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind EtcdBackup
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind CatalogTemplate
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind ClusterCatalog
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind GlobalRoleBinding
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind ProjectMonitorGraph
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind Cluster
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind RkeK8sServiceOption
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind Catalog
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind ClusterAlertRule
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind RkeAddon
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind SamlToken
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind ProjectRoleTemplateBinding
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind ProjectCatalog
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind TemplateContent
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind NodePool
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind ProjectLogging
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind TemplateVersion
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind CatalogTemplateVersion
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind NodeDriver
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind RoleTemplate
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind ClusterAlert
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind PodSecurityPolicyTemplateProjectBinding
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind ClusterAlertGroup
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind UserAttribute
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind ClusterLogging
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind Preference
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind MultiClusterApp
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind PodSecurityPolicyTemplate
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind MonitorMetric
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind GlobalDns
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind ProjectNetworkPolicy
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind NotificationTemplate
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind ClusterRoleTemplateBinding
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind KontainerDriver
2021/04/30 06:45:26 [INFO] APIVersion management.cattle.io/v3 Kind AuthConfig
2021/04/30 06:45:26 [INFO] APIVersion mgt.pandaria.io/v3 Kind SensitiveFilter
2021/04/30 06:45:26 [INFO] APIVersion project.cattle.io/v3 Kind PipelineExecution
2021/04/30 06:45:26 [INFO] APIVersion project.cattle.io/v3 Kind PipelineSetting
2021/04/30 06:45:26 [INFO] APIVersion project.cattle.io/v3 Kind SourceCodeRepository
2021/04/30 06:45:26 [INFO] APIVersion project.cattle.io/v3 Kind Pipeline
2021/04/30 06:45:26 [INFO] APIVersion project.cattle.io/v3 Kind SourceCodeCredential
2021/04/30 06:45:26 [INFO] APIVersion project.cattle.io/v3 Kind App
2021/04/30 06:45:26 [INFO] APIVersion project.cattle.io/v3 Kind AppRevision
2021/04/30 06:45:26 [INFO] APIVersion project.cattle.io/v3 Kind SourceCodeProviderConfig
2021/04/30 06:45:27 [INFO] Watching metadata for rancher.cattle.io/v1, Kind=Cluster
2021/04/30 06:45:35 [INFO] Provisioning cluster [c-vrw5v]
2021/04/30 06:45:35 [INFO] Updating cluster [c-vrw5v]
2021/04/30 06:45:39 [INFO] Catalog-cache removed 2 entries from disk
2021/04/30 06:45:40 [INFO] kontainerdriver rancherkubernetesengine listening on address 127.0.0.1:32993
2021/04/30 06:45:40 [INFO] cluster [c-vrw5v] provisioning: Initiating Kubernetes cluster
2021/04/30 06:45:40 [INFO] [certificates] GenerateServingCertificate is disabled, checking if there are unused kubelet certificates
2021/04/30 06:45:40 [INFO] [certificates] Generating admin certificates and kubeconfig
2021/04/30 06:45:40 [INFO] cluster [c-vrw5v] provisioning: Successfully Deployed state file at [management-state/rke/rke-223139178/cluster.rkestate]
2021/04/30 06:45:40 [INFO] Checking if container [cert-deployer] is running on host [3.36.93.217], try #1
2021/04/30 06:45:40 [INFO] Checking if container [cert-deployer] is running on host [13.125.81.176], try #1
2021/04/30 06:45:40 [INFO] Checking if container [cert-deployer] is running on host [13.125.76.50], try #1
2021/04/30 06:45:40 [INFO] cluster [c-vrw5v] provisioning: Building Kubernetes cluster
2021/04/30 06:45:40 [INFO] Image [rancher/rke-tools:v0.1.72] exists on host [3.36.93.217]
2021/04/30 06:45:40 [INFO] Removing container [cert-deployer] on host [13.125.81.176], try #1
2021/04/30 06:45:40 [INFO] Image [rancher/rke-tools:v0.1.72] exists on host [13.125.76.50]
2021/04/30 06:45:40 [INFO] cluster [c-vrw5v] provisioning: [dialer] Setup tunnel for host [13.125.76.50]
2021/04/30 06:45:40 [INFO] Image [rancher/rke-tools:v0.1.72] exists on host [13.125.81.176]
2021/04/30 06:45:40 [INFO] cluster [c-vrw5v] provisioning: [dialer] Setup tunnel for host [3.36.93.217]
2021/04/30 06:45:40 [INFO] cluster [c-vrw5v] provisioning: [dialer] Setup tunnel for host [13.125.81.176]
2021/04/30 06:45:40 [INFO] cluster [c-vrw5v] provisioning: [network] No hosts added existing cluster, skipping port check
